Name,Date of birth,Team,Batting Style,Bowling Style,ODI Debut,Debut Team,Matches played,Innings,Total Run,Not Out,Highe Score,Batting Avg,Balls faced,Stick rate,100s,50s,4s,6s,Caught,Stumped,Balls,Runs,Wickets,Bowling Avg,Economy,Stick rate.1,5WI,10WM,BBI,BBM
Woorkeri Venkat Raman,1965-05-23,new zealand,Left-hand bat,Slow left-arm,1988-01-02,india,27,27,617,1,114,23.73,1109,55.63,1,3,47,5,2,0,162,170,2,85.0,6.296,81.0,0,0,1/7,1/7
Wriddhaman Prasanta Saha,1984-10-24,new zealand,Right-hand bat,Not-Bowled,2010-11-28,india,9,5,41,2,16,13.66,56,73.21,0,0,5,0,17,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Yalaka Venugopal Rao,1982-02-26,new zealand,Right-hand bat,Off-break,2005-07-30,sri lanka,16,11,218,2,61,24.22,363,60.05,0,1,16,3,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Yashpal Sharma,1954-11-08,new zealand,Right-hand bat,Right-arm medium,1978-10-13,pakistan,42,40,883,9,89,28.48,1360,64.92,0,4,44,2,10,0,201,199,1,199.0,5.94,201.0,0,0,1/6,1/6
Yograj Singh Bhagsingh Bhundel,1958-03-25,new zealand,Right-hand bat,Right-arm fast-medium,1980-12-21,india,6,4,1,2,1,0.5,12,8.333,0,0,0,0,2,0,244,186,4,46.5,4.573,61.0,0,0,2/44,2/44
Yusuf Khan Pathan,1984-11-27,new zealand,Right-hand bat,Off-break,2008-06-10,india,57,41,810,11,123,27.0,713,113.6,2,3,62,43,17,0,1490,1365,33,41.36,5.496,45.15,0,0,3/20,3/20
Yuvraj Singh,1981-12-12,new zealand,Left-hand bat,"Slow left-arm, Left-arm medium",2000-10-03,kenya,304,278,8701,40,150,36.55,9925,87.66,14,52,908,155,94,0,5048,4294,111,38.68,5.103,45.47,1,0,5/31,5/31
Zaheer Khan,1978-07-10,new zealand,Right-hand bat,Left-arm fast-medium,2000-10-03,kenya,200,101,792,35,34,12.0,1078,73.46,0,0,69,24,43,0,10097,8301,282,29.43,4.9319999999999995,35.8,1,0,5/29,5/42
Aaron Mpho Phangiso,1984-01-21,new zealand,Right-hand bat,Slow left-arm,2013-01-25,south africa,21,13,81,2,20,7.3629999999999995,162,50.0,0,0,5,0,4,0,1085,829,26,31.88,4.584,41.73,0,0,1/13,1/13
Abraham Benjamin de Villiers,1984-02-17,new zealand,Right-hand bat,Right-arm medium,2005-02-02,south africa,228,218,9577,39,176,53.5,9473,101.0,25,53,840,204,176,5,192,202,7,28.85,6.312,27.42,0,0,0/5,0/5
Adam Marc Bacher,1973-10-29,new zealand,Right-hand bat,Right-arm medium,1997-02-02,south africa,13,13,270,0,56,20.76,469,57.56,0,1,26,0,4,0,108,64,3,21.33,3.555,36.0,0,0,2/36,2/36
Adrian Paul Kuiper,1959-08-24,new zealand,Right-hand bat,"Right-arm medium, Off-break",1991-11-10,india,25,23,539,7,63,33.68,662,81.41,0,3,37,11,3,0,588,518,18,28.77,5.285,32.66,0,0,3/33,3/33
Alan Charles Dawson,1969-11-27,new zealand,Right-hand bat,Right-arm medium-fast,1998-10-25, south africa,19,7,69,4,23,23.0,67,102.9,0,0,9,1,2,0,901,715,21,34.04,4.761,42.9,0,0,4/49,4/49
Johannes Albertus Morkel,1981-10-06,new zealand,Left-hand bat,Right-arm medium-fast,2004-02-20,new zealand,58,43,782,10,97,23.69,780,100.2,0,2,70,25,15,0,2073,1899,50,37.98,5.496,41.46,0,0,4/29,4/29
Allan Anthony Donald,1966-10-20,new zealand,Right-hand bat,Right-arm fast,1991-11-10,india,164,40,95,18,13,4.3180000000000005,279,34.05,0,0,2,0,28,0,8561,5926,272,21.78,4.1530000000000005,31.47,2,0,6/23,6/23
Alviro Nathan Petersen,1980-11-25,new zealand,Right-hand bat,Right-arm medium,2006-09-18,south africa,21,19,504,1,80,28.0,610,82.62,0,4,54,3,5,0,6,7,0,0.0,7.0,0.0,0,0,0/1,0/1
Andre Nel,1977-07-15,new zealand,Right-hand bat,Right-arm fast-medium,2001-05-12,west indies,79,22,127,12,30,12.7,166,76.5,0,0,14,3,21,0,3801,2935,106,27.68,4.633,35.85,1,0,5/45,5/45
Andrew James Hall,1975-07-31,new zealand,Right-hand bat,Right-arm fast-medium,1999-01-27,south africa,88,56,905,13,81,21.04,1205,75.1,0,3,90,10,29,0,3341,2515,95,26.47,4.516,35.16,1,0,5/18,5/18
Andrew Charles Hudson,1965-03-17,new zealand,Right-hand bat,Right-arm medium,1991-11-10,india,89,88,2559,1,161,29.41,3964,64.55,2,18,278,15,18,0,6,3,0,0.0,3.0,0.0,0,0,0/3,0/3
Andrew George Puttick,1980-11-12,new zealand,Left-hand bat,Right-arm medium,2005-10-28,south africa,1,1,0,0,0,0.0,5,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Ashwell Gavin Prince,1977-05-28,new zealand,Left-hand bat,Off-break,2002-10-09,south africa,52,41,1018,12,89,35.1,1502,67.77,0,3,78,4,26,0,12,3,0,0.0,1.5,0.0,0,0,0/3,0/3
Hendrik Human Dippenaar,1977-06-14,new zealand,Right-hand bat,Off-break,1999-09-26,india,107,95,3421,14,125,42.23,5047,67.78,4,26,334,16,36,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Brett Nolan Schultz,1970-08-26,new zealand,Left-hand bat,Left-arm fast,1992-12-09,south africa,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,54,35,1,35.0,3.888,54.0,0,0,1/25,1/25
Brian Mervin McMillan,1963-12-22,new zealand,Right-hand bat,Right-arm medium-fast,1991-11-10,india,78,52,841,16,127,23.36,1149,73.19,1,0,55,7,42,0,3623,2589,70,36.98,4.287,51.75,0,0,4/32,4/32
Charl Kenneth Langeveldt,1974-12-17,new zealand,Right-hand bat,Right-arm fast-medium,2001-10-14,south africa,72,21,73,10,12,6.636,124,58.87,0,0,8,0,11,0,3489,2962,100,29.62,5.093,34.89,2,0,5/39,5/39
Charl Myles Willoughby,1974-03-12,new zealand,Left-hand bat,Left-arm fast-medium,2000-03-28,pakistan,3,2,0,0,0,0.0,4,0.0,0,0,0,0,0,0,168,148,2,74.0,5.285,84.0,0,0,2/29,2/29
Christopher Henry Morris,1987-04-30,new zealand,Right-hand bat,Right-arm fast-medium,2013-06-10,pakistan,34,23,393,3,62,19.65,404,97.27,0,1,32,12,6,0,1512,1415,35,40.42,5.615,43.2,0,0,2/7,2/7
Claude William Henderson,1972-06-14,new zealand,Right-hand bat,Slow left-arm,2001-09-23,zimbabwe,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,217,132,7,18.85,3.6489999999999996,31.0,0,0,4/17,4/17
Clive Edward Eksteen,1966-02-12,new zealand,Right-hand bat,Slow left-arm,1991-11-12,india,6,2,6,2,6,0.0,25,24.0,0,0,0,0,3,0,222,181,2,90.5,4.891,111.0,0,0,1/25,1/26
Clive Edward Butler Rice,1949-07-23,new zealand,Right-hand bat,Right-arm fast-medium,1991-11-10,india,3,2,26,0,14,13.0,37,70.27,0,0,1,1,0,0,138,114,2,57.0,4.956,69.0,0,0,1/46,1/46
Colin Alexander Ingram,1985-03-07,new zealand,Left-hand bat,Leg-break,2010-10-15,south africa,31,29,843,3,124,32.42,1024,82.32,3,3,82,10,12,0,6,17,0,0.0,17.0,0.0,0,0,0/17,0/17
Cornelius Johannes Petrus Gerthardus van Zyl,1961-01-10,new zealand,Right-hand bat,Right-arm fast-medium,1992-04-07,west indies,2,2,3,1,3,3.0,11,27.27,0,0,0,0,0,0,108,93,0,0.0,5.166,0.0,0,0,0/40,0/40
Craig Russell Matthews,1965-02-15,new zealand,Right-hand bat,Right-arm fast-medium,1991-11-12,india,56,22,141,9,26,10.84,202,69.8,0,0,5,2,10,0,3003,1975,79,25.0,3.946,38.01,0,0,4/10,4/10
Dale Martin Benkenstein,1974-09-06,new zealand,Right-hand bat,"Right-arm medium, Off-break",1998-10-25, south africa,23,20,305,3,69,17.94,463,65.87,0,1,20,0,3,0,65,44,4,11.0,4.061,16.25,0,0,3/5,3/5
Dale Willem Steyn,1983-06-27,new zealand,Right-hand bat,Right-arm fast,2005-08-17,african xi,116,47,298,11,35,8.277000000000001,461,64.64,0,0,26,8,26,0,5821,4793,180,26.62,4.94,32.33,3,0,6/8,6/39
Daryll John Cullinan,1967-04-03,new zealand,Right-hand bat,Off-break,1993-02-09,south africa,138,133,3860,16,124,32.99,5492,70.28,3,23,298,33,62,0,174,124,5,24.8,4.275,34.8,0,0,2/30,2/30
David John Callaghan,1965-01-02,new zealand,Right-hand bat,Right-arm medium,1992-12-07,south africa,29,25,493,6,169,25.94,726,67.9,1,0,43,5,6,0,444,365,10,36.5,4.9319999999999995,44.4,0,0,3/32,3/32
David John Richardson,1959-09-16,new zealand,Right-hand bat,Not-Bowled,1991-11-10,india,122,77,868,33,53,19.72,1298,66.87,0,1,33,1,148,17,0,0,0,0.0,0.0,0.0,0,0,0,0
David Bryan Rundle,1965-09-25,new zealand,Right-hand bat,Off-break,1994-01-09,australia,2,2,6,0,6,3.0,11,54.54,0,0,1,0,3,0,96,95,5,19.0,5.937,19.2,0,0,4/42,4/42
David Andrew Miller,1989-10-06,new zealand,Left-hand bat,Off-break,2010-05-22,west indies,105,93,2503,27,138,37.92,2475,101.1,4,10,185,74,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0
David John Terbrugge,1977-01-31,new zealand,Right-hand bat,Right-arm fast-medium,2000-01-23,south africa,4,2,5,1,5,5.0,14,35.71,0,0,0,0,0,0,126,105,4,26.25,5.0,31.5,0,0,4/20,4/20
David Wiese,1985-05-18,new zealand,Right-hand bat,Right-arm fast-medium,2015-08-19,south africa,6,6,102,1,41,20.4,115,88.69,0,0,7,5,0,0,294,316,9,35.11,6.449,32.66,0,0,0,0
Dean Elgar,1987-11-06,new zealand,Left-hand bat,Slow left-arm,2012-08-24, south africa,6,5,98,1,42,24.5,160,61.25,0,0,5,0,3,0,96,67,2,33.5,4.187,48.0,0,0,1/3,1/3
Derek Norman Crookes,1969-05-03,new zealand,Right-hand bat,Off-break,1994-10-16,pakistan,32,23,296,3,54,14.8,412,71.84,0,1,20,5,20,0,1221,1011,25,40.44,4.968,48.84,0,0,3/30,3/30
Eric Owen Simons,1962-09-03,new zealand,Right-hand bat,Right-arm fast-medium,1994-02-19,south africa,23,18,217,4,24,15.5,295,73.55,0,0,10,3,6,0,1212,810,33,24.54,4.0089999999999995,36.72,0,0,4/42,4/42
Errol Leslie Rae Stewart,1969-07-30,new zealand,Right-hand bat,Right-arm medium,1993-02-15,south africa,6,6,61,2,23,15.25,116,52.58,0,0,5,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Francois du Plessis,1984-07-13,new zealand,Right-hand bat,Leg-break,2011-01-18,south africa,117,112,4379,14,185,44.68,4959,88.3,9,29,378,54,60,0,192,189,2,94.5,5.906000000000001,96.0,0,0,1/3,1/3
Petrus Stephanus de Villiers,1964-10-13,new zealand,Right-hand bat,Right-arm fast-medium,1992-12-07,south africa,83,36,170,15,20,8.095,218,77.98,0,0,13,2,15,0,4422,2636,95,27.74,3.576,46.54,0,0,4/27,4/27
Farhaan Behardien,1983-09-10,new zealand,Right-hand bat,Right-arm medium-fast,2013-01-22,south africa,59,49,1074,14,70,30.68,1097,97.9,0,6,79,25,27,0,748,719,14,51.35,5.767,53.42,0,0,3/19,3/19
Garnett John-Peter Kruger,1977-05-01,new zealand,Right-hand bat,Right-arm medium-fast,2006-01-15,australia,3,2,0,1,0,0.0,10,0.0,0,0,0,0,1,0,138,139,2,69.5,6.042999999999999,69.0,0,0,1/43,1/43
Gary Kirsten,1967-11-23,new zealand,Left-hand bat,Off-break,1993-12-14,australia,185,185,6798,19,188,40.95,9436,72.04,13,45,659,20,61,1,30,23,0,0.0,4.6,0.0,0,0,0/0,0/0
Gerhardus Frederick Johannes Liebenberg,1972-07-04,new zealand,Right-hand bat,Right-arm fast-medium,1995-10-22,zimbabwe,4,4,94,0,39,23.5,199,47.23,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Graeme Craig Smith,1981-01-02,new zealand,Left-hand bat,Off-break,2002-03-30,south africa,197,194,6989,10,141,37.98,8648,80.81,10,47,788,44,105,0,1026,951,18,52.83,5.561,57.0,0,0,3/30,3/30
Gulam Hussain Bodi,1979-04-01,new zealand,Left-hand bat,Chinaman,2007-08-22,zimbabwe,2,2,83,0,51,41.5,132,62.87,0,1,9,1,1,0,6,8,0,0.0,8.0,0.0,0,0,0/8,0/8
Wessel Johannes Cronje,1969-09-25,new zealand,Right-hand bat,Right-arm medium,1992-02-26,australia,188,175,5565,31,112,38.64,7276,76.48,2,39,365,94,73,0,5357,3966,114,34.78,4.442,46.99,1,0,5/32,5/32
Hashim Mahomed Amla,1983-03-31,new zealand,Right-hand bat,Right-arm medium,2008-03-09,bangladesh,164,161,7535,11,159,50.23,8475,88.9,26,35,761,51,81,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Henry Davids,1980-01-19,new zealand,Right-hand bat,Right-arm medium-fast,2013-11-30,south africa,2,2,8,0,7,4.0,24,33.33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Henry Smith Williams,1967-11-06,new zealand,Right-hand bat,Right-arm fast-medium,1999-01-24,south africa,7,2,8,1,7,8.0,11,72.72,0,0,0,0,2,0,329,228,9,25.33,4.158,36.55,0,0,3/38,3/38
Herschelle Herman Gibbs,1974-02-23,new zealand,Right-hand bat,Leg-break,1996-10-03,kenya,248,240,8094,16,175,36.13,9723,83.24,21,37,930,128,108,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Mohammad Imran Tahir,1979-03-27,new zealand,Right-hand bat,Leg-break googly,2011-02-24,south africa,85,28,128,12,29,8.0,182,70.32,0,0,18,1,17,0,4419,3449,139,24.81,4.683,31.79,2,0,4/21,4/21
Jacques Henry Kallis,1975-10-16,new zealand,Right-hand bat,Right-arm fast-medium,1996-01-09,south africa,328,314,11579,53,139,44.36,15883,72.9,17,86,911,137,131,0,10750,8680,273,31.79,4.843999999999999,39.37,2,0,5/21,5/30
Jacobus Andries Rudolph,1981-04-05,new zealand,Left-hand bat,Leg-break googly,2003-04-13,india,45,39,1174,6,81,35.57,1727,67.97,0,7,109,5,11,0,24,26,0,0.0,6.5,0.0,0,0,0/0,0/0
Stephen James Cook,1953-07-31,new zealand,Right-hand bat,Off-break,1991-11-10,india,4,4,67,0,35,16.75,118,56.77,0,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Johan Botha,1982-02-05,new zealand,Right-hand bat,Off-break,2005-11-16,india,78,50,609,18,46,19.03,710,85.77,0,0,56,3,36,0,3823,2916,72,40.5,4.5760000000000005,53.09,0,0,4/19,4/19
Johannes Jacobus van der Wath,1978-10-01,new zealand,Right-hand bat,Right-arm fast-medium,2006-01-20,australia,10,8,89,2,37,14.83,70,127.1,0,0,3,8,3,0,526,551,13,42.38,6.285,40.46,0,0,2/21,2/21
Johann Louw,1979-12-04,new zealand,Right-hand bat,Right-arm medium-fast,2008-11-02,south africa,3,1,23,0,23,23.0,7,328.5,0,0,1,3,0,0,156,148,2,74.0,5.692,78.0,0,0,1/45,1/45
Athanasios John Traicos,1947-05-17,new zealand,Right-hand bat,Off-break,1983-06-09,australia,27,17,88,9,19,11.0,175,50.28,0,0,3,0,3,0,1524,987,19,51.94,3.885,80.21,0,0,3/35,3/35
Jon Carter Kent,1979-07-05,new zealand,Right-hand bat,Right-arm medium-fast,2002-04-03,south africa,2,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,48,57,0,0.0,7.125,0.0,0,0,0/16,0/16
Jonathan Neil Rhodes,1969-07-27,new zealand,Right-hand bat,Right-arm medium,1992-02-26,australia,245,220,5935,51,121,35.11,7335,80.91,2,33,392,47,105,0,14,4,0,0.0,1.714,0.0,0,0,0/0,0/0
Jean-Paul Duminy,1984-04-14,new zealand,Left-hand bat,Off-break,2004-08-20,sri lanka,184,166,4767,37,150,36.95,5732,83.16,4,25,316,65,76,0,3237,2891,65,44.47,5.358,49.8,0,0,3/18,3/18
Juan Theron,1985-07-24,new zealand,Right-hand bat,Right-arm medium-fast,2010-10-15,south africa,4,1,5,0,5,5.0,5,100.0,0,0,0,0,4,0,194,173,12,14.41,5.35,16.16,1,0,5/44,5/44
Justin Miles Kemp,1977-02-10,new zealand,Right-hand bat,Right-arm fast-medium,2001-01-14,south africa,85,66,1512,18,100,31.5,1819,83.12,1,10,98,60,33,0,1303,1015,32,31.71,4.673,40.71,0,0,3/12,3/12
Justin Lee Ontong,1980-04-01,new zealand,Right-hand bat,"Off-break, Leg-break",2001-04-28,west indies,28,16,184,2,32,13.14,267,68.91,0,0,18,1,15,0,538,396,9,44.0,4.416,59.77,0,0,3/30,3/30
Kagiso Rabada,1995-05-25,new zealand,Left-hand bat,Right-arm fast,2015-07-10,bangladesh,48,20,177,9,26,16.09,221,80.09,0,0,15,4,13,0,2428,2068,75,27.57,5.11,32.37,1,0,0,0
Kepler Christoffel Wessels,1957-09-14,new zealand,Left-hand bat,"Right-arm medium, Off-break",1983-01-09,australia,109,105,3367,7,107,34.35,6090,55.28,1,26,263,2,49,0,749,666,18,37.0,5.335,41.61,0,0,2/16,2/16
Kyle John Abbott,1987-06-18,new zealand,Right-hand bat,Right-arm fast-medium,2013-03-10,south africa,28,13,76,4,23,8.443999999999999,126,60.31,0,0,6,0,7,0,1303,1051,34,30.91,4.8389999999999995,38.32,0,0,1/5,1/5
Lance Klusener,1971-04-09,new zealand,Left-hand bat,Right-arm fast-medium,1996-01-19,south africa,171,137,3576,50,103,41.1,3977,89.91,2,19,293,76,35,0,7336,5751,192,29.95,4.703,38.2,6,0,6/49,6/49
Lonwabo Lennox Tsotsobe,1984-07-03,new zealand,Right-hand bat,Left-arm fast-medium,2009-01-30,australia,61,21,56,13,16,7.0,109,51.37,0,0,7,1,9,0,2964,2347,94,24.96,4.751,31.53,0,0,4/22,4/22
Lungile Edgar Bosman,1977-04-14,new zealand,Right-hand bat,Right-arm medium,2006-09-15,south africa,14,12,301,0,88,25.08,305,98.68,0,2,37,9,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Louis Johannes Koen,1967-03-28,new zealand,Right-hand bat,Not-Bowled,1997-03-31,south africa,5,5,82,0,28,16.4,169,48.52,0,0,9,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Makhaya Ntini,1977-06-07,new zealand,Right-hand bat,Right-arm fast,1998-01-16,new zealand,173,47,199,24,42,8.652000000000001,298,66.77,0,0,16,6,30,0,8687,6559,266,24.65,4.53,32.65,4,0,6/22,6/22
Mandy Yachad,1960-11-17,new zealand,Right-hand bat,Leg-break,1991-11-12,india,1,1,31,0,31,31.0,77,40.25,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Marchant de Lange,1990-10-13,new zealand,Right-hand bat,Right-arm fast,2012-03-03,new zealand,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,209,198,10,19.8,5.684,20.9,0,0,4/46,4/46
Mark Verdon Boucher,1976-03-12,new zealand,Right-hand bat,Right-arm medium,1998-01-16,new zealand,295,221,4686,57,147,28.57,5528,84.76,1,26,356,83,403,22,0,0,0,0.0,0.0,0.0,0,0,0,0
Mark Weir Rushmere,1965-07-01,new zealand,Right-hand bat,Right-arm medium,1992-03-02,south africa,4,4,78,0,35,19.5,174,44.82,0,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Martin van Jaarsveld,1974-06-18,new zealand,Right-hand bat,Off-break,2002-10-06,south africa,11,7,124,1,45,20.66,169,73.37,0,0,16,0,4,0,31,18,2,9.0,3.483,15.5,0,0,1/0,1/0
Meyrick Wayne Pringle,1966-06-22,new zealand,Right-hand bat,Right-arm fast-medium,1992-02-26,australia,17,8,48,3,13,9.6,56,85.71,0,0,2,0,2,0,870,604,22,27.45,4.165,39.54,0,0,4/11,4/11
Michael John Raymond Rindel,1963-09-02,new zealand,Left-hand bat,"Left-arm medium-fast, Slow left-arm",1994-12-06,south africa,22,22,575,1,106,27.38,860,66.86,1,2,56,0,8,0,270,242,6,40.33,5.377000000000001,45.0,0,0,2/15,2/15
Monde Zondeki,1982-07-25,new zealand,Right-hand bat,Right-arm fast,2002-12-06,south africa,13,3,4,2,3,4.0,5,80.0,0,0,0,0,3,0,558,504,11,45.81,5.419,50.72,0,0,2/10,2/21
Morné Morkel,1984-06-10,new zealand,Left-hand bat,Right-arm fast-medium,2007-06-06,asian cricket council xi,117,47,268,18,32,9.241,354,75.7,0,0,24,7,31,0,5760,4761,188,25.32,4.959,30.63,2,0,5/20,5/21
Morne Nico van Wyk,1979-03-20,new zealand,Right-hand bat,Slow left-arm,2003-07-12, south africa,17,17,425,1,82,26.56,617,68.88,0,4,48,4,10,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Mornantau Hayward,1977-06-03,new zealand,Right-hand bat,Right-arm fast,1998-08-18, south africa,21,5,12,1,4,3.0,28,42.85,0,0,0,0,4,0,993,858,21,40.85,5.184,47.28,0,0,4/31,4/31
Neil Douglas McKenzie,1975-11-24,new zealand,Right-hand bat,Right-arm medium,2000-02-02,south africa,64,55,1688,10,131,37.51,2432,69.4,2,10,142,8,21,0,46,27,0,0.0,3.5210000000000004,0.0,0,0,0/0,0/0
Nic Pothas,1973-11-18,new zealand,Right-hand bat,Right-arm medium,2000-08-23,pakistan,3,1,24,0,24,24.0,41,58.53,0,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Nico Boje,1973-03-20,new zealand,Left-hand bat,Slow left-arm,1995-10-21,zimbabwe,115,71,1414,18,129,26.67,1594,88.7,2,4,135,13,33,0,4541,3415,96,35.57,4.512,47.3,1,0,5/21,5/21
Omar Henry,1952-01-23,new zealand,Left-hand bat,Slow left-arm,1992-03-02,south africa,3,3,20,1,11,10.0,26,76.92,0,0,2,0,1,0,149,125,2,62.5,5.033,74.5,0,0,1/31,1/31
Patrick Leonard Symcox,1960-04-14,new zealand,Right-hand bat,Off-break,1993-08-22,sri lanka,80,54,694,13,61,16.92,830,83.61,0,3,48,22,23,0,3991,2762,72,38.36,4.152,55.43,0,0,4/28,4/28
Paul Regan Adams,1977-01-20,new zealand,Right-hand bat,Chinaman,1996-01-09,south africa,24,9,66,5,33,16.5,124,53.22,0,0,5,0,7,0,1109,815,29,28.1,4.409,38.24,0,0,3/26,3/26
Paul Lee Harris,1978-02-11,new zealand,Right-hand bat,Slow left-arm,2008-03-09,bangladesh,3,0,0,0,0,0.0,0,0.0,0,0,0,0,2,0,180,83,3,27.66,2.766,60.0,0,0,2/28,2/30
Peter Noel Kirsten,1955-05-14,new zealand,Right-hand bat,Off-break,1991-11-10,india,40,40,1293,6,97,38.02,2308,56.02,0,9,90,8,11,0,183,152,6,25.33,4.9830000000000005,30.5,0,0,3/31,3/31
Pieter Coenraad Strydom,1969-10-06,new zealand,Right-hand bat,Slow left-arm,2000-01-21,south africa,10,8,48,3,34,9.6,94,51.06,0,0,2,0,3,0,252,206,2,103.0,4.904,126.0,0,0,1/18,1/18
Quinton de Kock,1992-12-17,new zealand,Left-hand bat,Not-Bowled,2013-01-19,south africa,90,90,3860,5,178,45.41,4107,93.98,13,15,436,55,116,6,0,0,0,0.0,0.0,0.0,0,0,0,0
Richard Peter Snell,1968-12-09,new zealand,Right-hand bat,Right-arm fast-medium,1991-11-10,india,42,28,322,8,63,16.1,330,97.57,0,2,20,4,7,0,2095,1574,44,35.77,4.507,47.61,1,0,5/40,5/40
Robin John Peterson,1979-04-08,new zealand,Left-hand bat,Slow left-arm,2002-09-25,india,79,41,556,14,68,20.59,688,80.81,0,1,51,5,28,0,3278,2680,75,35.73,4.905,43.7,0,0,4/12,4/12
Roelof Erasmus van der Merwe,1984-12-31,new zealand,Right-hand bat,Slow left-arm,2009-04-05,south africa,13,7,39,3,12,9.75,41,95.12,0,0,3,2,3,0,705,561,17,33.0,4.774,41.47,0,0,3/20,3/20
Roger Telemachus,1973-03-27,new zealand,Right-hand bat,Right-arm fast-medium,1998-04-03,south africa,37,15,73,3,29,6.082999999999999,94,77.65,0,0,4,3,4,0,1918,1565,56,27.94,4.895,34.25,0,0,4/43,4/43
Rory Keith Kleinveldt,1983-03-15,new zealand,Right-hand bat,Right-arm medium-fast,2013-01-19,south africa,10,7,105,0,43,15.0,124,84.67,0,0,9,5,4,0,513,448,12,37.33,5.239,42.75,0,0,4/22,4/22
Rudi Edwin Bryson,1968-07-25,new zealand,Right-hand bat,Right-arm fast-medium,1997-01-29,south africa,7,4,32,3,17,32.0,25,128.0,0,0,2,1,1,0,378,323,7,46.14,5.127000000000001,54.0,0,0,2/34,2/34
Philippus Jeremia Rudolf Steyn,1967-06-30,new zealand,Right-hand bat,Right-arm medium,1995-10-22,zimbabwe,1,1,4,0,4,4.0,14,28.57,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Ryan McLaren,1983-09-02,new zealand,Left-hand bat,Right-arm medium-fast,2009-11-08,south africa,54,41,485,15,71,18.65,680,71.32,0,1,42,6,13,0,2403,2102,77,27.29,5.247999999999999,31.2,0,0,4/19,4/19
Shafiek Abrahams,1968-04-03,new zealand,Right-hand bat,Off-break,2000-11-04,south africa,1,1,16,1,16,0.0,26,61.53,0,0,2,0,1,0,60,40,0,0.0,4.0,0.0,0,0,0/40,0/40
Shaun Maclean Pollock,1973-07-16,new zealand,Right-hand bat,Right-arm fast-medium,1996-01-09,south africa,303,205,3519,72,130,26.45,4058,86.71,1,14,248,58,108,0,15712,9631,393,24.5,3.677,39.97,5,0,6/30,6/35
Steven Elworthy,1965-02-23,new zealand,Right-hand bat,Right-arm fast-medium,1998-04-03,south africa,39,16,100,8,23,12.5,160,62.5,0,0,10,1,9,0,1702,1235,44,28.06,4.353,38.68,0,0,3/17,3/17
Steven John Palframan,1970-12-05,new zealand,Right-hand bat,Off-break,1996-01-21,south africa,7,4,55,0,28,13.75,80,68.75,0,0,8,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Steven Douglas Jack,1970-04-08,new zealand,Right-hand bat,Right-arm fast,1994-12-15,south africa,2,2,7,0,6,3.5,8,87.5,0,0,0,0,3,0,108,86,3,28.66,4.777,36.0,0,0,2/32,2/41
Temba Bavuma,1990-05-17,new zealand,Right-hand bat,Right-arm medium,2016-09-25,south africa,2,2,161,0,113,80.5,170,94.7,1,0,18,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Tertius Bosch,1966-03-14,new zealand,Right-hand bat,Right-arm fast,1992-02-29,new zealand,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,51,66,0,0.0,7.763999999999999,0.0,0,0,0/19,0/19
Mthandeki Samson Tshabalala,1984-11-19,new zealand,Right-hand bat,Off-break,2007-06-24,ireland,4,1,2,1,2,0.0,3,66.66,0,0,0,0,0,0,150,151,3,50.33,6.04,50.0,0,0,1/18,1/18
Timothy Gower Shaw,1959-05-07,new zealand,Left-hand bat,Slow left-arm,1991-11-10,india,9,6,26,4,17,13.0,35,74.28,0,0,1,0,2,0,504,298,9,33.11,3.5469999999999997,56.0,0,0,2/19,2/19
Vaughn Bernard van Jaarsveld,1985-02-02,new zealand,Left-hand bat,Right-arm medium,2009-01-16,australia,2,2,9,0,5,4.5,15,60.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Vernon Darryl Philander,1985-06-24,new zealand,Right-hand bat,Right-arm medium-fast,2007-06-24,ireland,30,19,151,7,30,12.58,213,70.89,0,0,14,0,6,0,1279,986,41,24.04,4.625,31.19,0,0,4/12,4/12
